DX,BODY_SYSTEM,ICD
20112,malignancy,9
20113,malignancy,9
20114,malignancy,9
20115,malignancy,9
20116,malignancy,9
20117,malignancy,9
20118,malignancy,9
2012,malignancy,9
20120,malignancy,9
20121,malignancy,9
20122,malignancy,9
20123,malignancy,9
20124,malignancy,9
20125,malignancy,9
20126,malignancy,9
20127,malignancy,9
20128,malignancy,9
2014,malignancy,9
20140,malignancy,9
20141,malignancy,9
20142,malignancy,9
20143,malignancy,9
20144,malignancy,9
20145,malignancy,9
20146,malignancy,9
20147,malignancy,9
20148,malignancy,9
2015,malignancy,9
20150,malignancy,9
20151,malignancy,9
20152,malignancy,9
20153,malignancy,9
20154,malignancy,9
20155,malignancy,9
20156,malignancy,9
20157,malignancy,9
20158,malignancy,9
2016,malignancy,9
20160,malignancy,9
20161,malignancy,9
20162,malignancy,9
20163,malignancy,9
20164,malignancy,9
20165,malignancy,9
20166,malignancy,9
20167,malignancy,9
20168,malignancy,9
2017,malignancy,9
20170,malignancy,9
20171,malignancy,9
20172,malignancy,9
20173,malignancy,9
20174,malignancy,9
20175,malignancy,9
20176,malignancy,9
20177,malignancy,9
20178,malignancy,9
2019,malignancy,9
20190,malignancy,9
20191,malignancy,9
20192,malignancy,9
20193,malignancy,9
20194,malignancy,9
20195,malignancy,9
20196,malignancy,9
20197,malignancy,9
20198,malignancy,9
202,malignancy,9
2020,malignancy,9
20200,malignancy,9
20201,malignancy,9
20202,malignancy,9
20203,malignancy,9
20204,malignancy,9
20205,malignancy,9
20206,malignancy,9
20207,malignancy,9
20208,malignancy,9
2021,malignancy,9
20210,malignancy,9
20211,malignancy,9
20212,malignancy,9
20213,malignancy,9
20214,malignancy,9
20215,malignancy,9
20216,malignancy,9
20217,malignancy,9
20218,malignancy,9
2022,malignancy,9
20220,malignancy,9
20221,malignancy,9
20222,malignancy,9
20223,malignancy,9
20224,malignancy,9
20225,malignancy,9
20226,malignancy,9
20227,malignancy,9
20228,malignancy,9
2023,malignancy,9
20230,malignancy,9
20231,malignancy,9
20232,malignancy,9
20233,malignancy,9
20234,malignancy,9
20235,malignancy,9
20236,malignancy,9
20237,malignancy,9
20238,malignancy,9
2024,malignancy,9
20240,malignancy,9
20241,malignancy,9
20242,malignancy,9
20243,malignancy,9
20244,malignancy,9
20245,malignancy,9
20246,malignancy,9
20247,malignancy,9
20248,malignancy,9
2025,malignancy,9
20250,malignancy,9
20251,malignancy,9
20252,malignancy,9
20253,malignancy,9
20254,malignancy,9
20255,malignancy,9
20256,malignancy,9
20257,malignancy,9
20258,malignancy,9
2026,malignancy,9
20260,malignancy,9
20261,malignancy,9
20262,malignancy,9
20263,malignancy,9
20264,malignancy,9
20265,malignancy,9
20266,malignancy,9
20267,malignancy,9
20268,malignancy,9
2027,malignancy,9
20270,malignancy,9
20271,malignancy,9
20272,malignancy,9
20273,malignancy,9
20274,malignancy,9
20275,malignancy,9
20276,malignancy,9
20277,malignancy,9
20278,malignancy,9
2028,malignancy,9
20280,malignancy,9
20281,malignancy,9
20282,malignancy,9
20283,malignancy,9
20284,malignancy,9
20285,malignancy,9
20286,malignancy,9
20287,malignancy,9
20288,malignancy,9
2029,malignancy,9
20290,malignancy,9
20291,malignancy,9
20292,malignancy,9
20293,malignancy,9
20294,malignancy,9
20295,malignancy,9
20296,malignancy,9
20297,malignancy,9
20298,malignancy,9
203,malignancy,9
2030,malignancy,9
20300,malignancy,9
20301,malignancy,9
20302,malignancy,9
2031,malignancy,9
20310,malignancy,9
20311,malignancy,9
20312,malignancy,9
2038,malignancy,9
20380,malignancy,9
20381,malignancy,9
20382,malignancy,9
204,malignancy,9
2040,malignancy,9
20400,malignancy,9
20401,malignancy,9
20402,malignancy,9
2041,malignancy,9
20410,malignancy,9
20411,malignancy,9
20412,malignancy,9
2042,malignancy,9
20420,malignancy,9
20421,malignancy,9
20422,malignancy,9
2048,malignancy,9
20480,malignancy,9
20481,malignancy,9
20482,malignancy,9
2049,malignancy,9
20490,malignancy,9
20491,malignancy,9
20492,malignancy,9
205,malignancy,9
2050,malignancy,9
20500,malignancy,9
20501,malignancy,9
20502,malignancy,9
2051,malignancy,9
20510,malignancy,9
20511,malignancy,9
20512,malignancy,9
2052,malignancy,9
20520,malignancy,9
20521,malignancy,9
20522,malignancy,9
2053,malignancy,9
20530,malignancy,9
20531,malignancy,9
20532,malignancy,9
2058,malignancy,9
20580,malignancy,9
20581,malignancy,9
20582,malignancy,9
2059,malignancy,9
20590,malignancy,9
20591,malignancy,9
20592,malignancy,9
206,malignancy,9
2060,malignancy,9
20600,malignancy,9
20601,malignancy,9
20602,malignancy,9
2061,malignancy,9
20610,malignancy,9
20611,malignancy,9
20612,malignancy,9
2062,malignancy,9
20620,malignancy,9
20621,malignancy,9
20622,malignancy,9
2068,malignancy,9
20680,malignancy,9
20681,malignancy,9
20682,malignancy,9
2069,malignancy,9
20690,malignancy,9
20691,malignancy,9
20692,malignancy,9
207,malignancy,9
2070,malignancy,9
20700,malignancy,9
20701,malignancy,9
20702,malignancy,9
2071,malignancy,9
20710,malignancy,9
20711,malignancy,9
20712,malignancy,9
2072,malignancy,9
20720,malignancy,9
20721,malignancy,9
20722,malignancy,9
2078,malignancy,9
20780,malignancy,9
20781,malignancy,9
20782,malignancy,9
208,malignancy,9
2080,malignancy,9
20800,malignancy,9
20801,malignancy,9
20802,malignancy,9
2081,malignancy,9
20810,malignancy,9
20811,malignancy,9
20812,malignancy,9
2082,malignancy,9
20820,malignancy,9
20821,malignancy,9
20822,malignancy,9
2088,malignancy,9
20880,malignancy,9
20881,malignancy,9
20882,malignancy,9
2089,malignancy,9
20890,malignancy,9
20891,malignancy,9
20892,malignancy,9
2090,malignancy,9
20900,malignancy,9
20901,malignancy,9
20902,malignancy,9
20903,malignancy,9
2091,malignancy,9
20910,malignancy,9
20911,malignancy,9
20912,malignancy,9
20913,malignancy,9
20914,malignancy,9
20915,malignancy,9
20916,malignancy,9
20917,malignancy,9
2092,malignancy,9
20920,malignancy,9
20921,malignancy,9
20922,malignancy,9
20923,malignancy,9
20924,malignancy,9
20925,malignancy,9
20926,malignancy,9
20927,malignancy,9
20929,malignancy,9
2093,malignancy,9
20930,malignancy,9
20931,malignancy,9
20932,malignancy,9
20933,malignancy,9
20934,malignancy,9
20935,malignancy,9
20936,malignancy,9
2097,malignancy,9
20970,malignancy,9
20971,malignancy,9
20972,malignancy,9
20973,malignancy,9
20974,malignancy,9
20975,malignancy,9
20979,malignancy,9
2377,neurological,9
23770,neurological,9
23771,neurological,9
23772,neurological,9
23773,neurological,9
23779,neurological,9
23877,malignancy,9
240,endocrinological,9
2400,endocrinological,9
2409,endocrinological,9
241,endocrinological,9
2410,endocrinological,9
2411,endocrinological,9
2419,endocrinological,9
242,endocrinological,9
2420,endocrinological,9
24200,endocrinological,9
24201,endocrinological,9
2421,endocrinological,9
24210,endocrinological,9
24211,endocrinological,9
2422,endocrinological,9
24220,endocrinological,9
24221,endocrinological,9
2423,endocrinological,9
24230,endocrinological,9
24231,endocrinological,9
2424,endocrinological,9
24240,endocrinological,9
24241,endocrinological,9
2428,endocrinological,9
24280,endocrinological,9
24281,endocrinological,9
2429,endocrinological,9
24290,endocrinological,9
24291,endocrinological,9
243,endocrinological,9
244,endocrinological,9
2440,endocrinological,9
2441,endocrinological,9
2442,endocrinological,9
2443,endocrinological,9
2448,endocrinological,9
2449,endocrinological,9
245,endocrinological,9
2450,endocrinological,9
2451,endocrinological,9
2452,endocrinological,9
2453,endocrinological,9
2454,endocrinological,9
2458,endocrinological,9
2459,endocrinological,9
246,endocrinological,9
2460,endocrinological,9
2461,endocrinological,9
2462,endocrinological,9
2463,endocrinological,9
2468,endocrinological,9
2469,endocrinological,9
249,endocrinological,9
2490,endocrinological,9
24900,endocrinological,9
24901,endocrinological,9
2491,endocrinological,9
24910,endocrinological,9
24911,endocrinological,9
2492,endocrinological,9
24920,endocrinological,9
24921,endocrinological,9
2493,endocrinological,9
24930,endocrinological,9
24931,endocrinological,9
2494,endocrinological,9
24940,endocrinological,9
24941,endocrinological,9
2495,endocrinological,9
24950,endocrinological,9
24951,endocrinological,9
2496,endocrinological,9
24960,endocrinological,9
24961,endocrinological,9
2497,endocrinological,9
24970,endocrinological,9
24971,endocrinological,9
2498,endocrinological,9
24980,endocrinological,9
24981,endocrinological,9
2499,endocrinological,9
24990,endocrinological,9
24991,endocrinological,9
250,endocrinological,9
2500,endocrinological,9
25000,endocrinological,9
25001,endocrinological,9
25002,endocrinological,9
25003,endocrinological,9
2501,endocrinological,9
25010,endocrinological,9
25011,endocrinological,9
25012,endocrinological,9
25013,endocrinological,9
2502,endocrinological,9
25020,endocrinological,9
25021,endocrinological,9
25022,endocrinological,9
25023,endocrinological,9
2503,endocrinological,9
25030,endocrinological,9
25031,endocrinological,9
25032,endocrinological,9
25033,endocrinological,9
2504,endocrinological,9
25040,endocrinological,9
25041,endocrinological,9
25042,endocrinological,9
25043,endocrinological,9
2505,endocrinological,9
25050,endocrinological,9
25051,endocrinological,9
25052,endocrinological,9
25053,endocrinological,9
2506,endocrinological,9
25060,endocrinological,9
25061,endocrinological,9
25062,endocrinological,9
25063,endocrinological,9
2507,endocrinological,9
25070,endocrinological,9
25071,endocrinological,9
25072,endocrinological,9
25073,endocrinological,9
2508,endocrinological,9
25080,endocrinological,9
25081,endocrinological,9
25082,endocrinological,9
25083,endocrinological,9
2509,endocrinological,9
25090,endocrinological,9
25091,endocrinological,9
25092,endocrinological,9
25093,endocrinological,9
2510,endocrinological,9
252,endocrinological,9
2520,endocrinological,9
25200,endocrinological,9
25201,endocrinological,9
25202,endocrinological,9
25208,endocrinological,9
2521,endocrinological,9
2528,endocrinological,9
2529,endocrinological,9
2530,endocrinological,9
2531,endocrinological,9
2532,endocrinological,9
2533,endocrinological,9
2534,endocrinological,9
2535,endocrinological,9
2537,endocrinological,9
2538,endocrinological,9
254,endocrinological,9
2540,endocrinological,9
2541,endocrinological,9
2548,endocrinological,9
2549,endocrinological,9
255,endocrinological,9
2550,endocrinological,9
2551,endocrinological,9
25510,endocrinological,9
25511,endocrinological,9
25512,endocrinological,9
25513,endocrinological,9
25514,endocrinological,9
2552,endocrinological,9
2553,endocrinological,9
2554,endocrinological,9
25541,endocrinological,9
25542,endocrinological,9
2555,endocrinological,9
2556,endocrinological,9
2558,endocrinological,9
2559,endocrinological,9
256,endocrinological,9
2560,endocrinological,9
2561,endocrinological,9
2562,endocrinological,9
2563,endocrinological,9
25631,endocrinological,9
25639,endocrinological,9
2564,endocrinological,9
2568,endocrinological,9
2569,endocrinological,9
257,endocrinological,9
2570,endocrinological,9
2571,endocrinological,9
2572,endocrinological,9
2578,endocrinological,9
2579,endocrinological,9
258,endocrinological,9
2580,endocrinological,9
25801,endocrinological,9
25802,endocrinological,9
25803,endocrinological,9
2581,endocrinological,9
2588,endocrinological,9
2589,endocrinological,9
260,metabolic,9
261,metabolic,9
262,metabolic,9
2630,metabolic,9
2632,metabolic,9
264,metabolic,9
2640,metabolic,9
2641,metabolic,9
2642,metabolic,9
2643,metabolic,9
2644,metabolic,9
2645,metabolic,9
2646,metabolic,9
2647,metabolic,9
2648,metabolic,9
2649,metabolic,9
265,metabolic,9
2650,metabolic,9
2651,metabolic,9
2652,metabolic,9
266,metabolic,9
2660,metabolic,9
2661,metabolic,9
2662,metabolic,9
2669,metabolic,9
267,metabolic,9
2680,metabolic,9
2681,metabolic,9
2682,metabolic,9
270,metabolic,9
2700,metabolic,9
2701,metabolic,9
2702,metabolic,9
2703,metabolic,9
2704,metabolic,9
2705,metabolic,9
2706,metabolic,9
2707,metabolic,9
2708,metabolic,9
2709,metabolic,9
271,metabolic,9
2710,metabolic,9
2711,metabolic,9
2712,metabolic,9
2713,metabolic,9
2714,metabolic,9
2718,metabolic,9
2719,metabolic,9
272,metabolic,9
2720,metabolic,9
2721,metabolic,9
2722,metabolic,9
2723,metabolic,9
2724,metabolic,9
2725,metabolic,9
2726,metabolic,9
2727,metabolic,9
2728,metabolic,9
2729,metabolic,9
273,metabolic,9
2730,metabolic,9
2731,metabolic,9
2732,metabolic,9
2733,metabolic,9
2734,metabolic,9
2738,metabolic,9
2739,metabolic,9
274,metabolic,9
2740,metabolic,9
27400,metabolic,9
27401,metabolic,9
27402,metabolic,9
27403,metabolic,9
2741,metabolic,9
27410,metabolic,9
27411,metabolic,9
27419,metabolic,9
2748,metabolic,9
27481,metabolic,9
27482,metabolic,9
27489,metabolic,9
2749,metabolic,9
2750,metabolic,9
27501,metabolic,9
27502,metabolic,9
27503,metabolic,9
27509,metabolic,9
2770,pulmonary_respiratory,9
27700,pulmonary_respiratory,9
27701,pulmonary_respiratory,9
27702,pulmonary_respiratory,9
27703,pulmonary_respiratory,9
27709,pulmonary_respiratory,9
2771,metabolic,9
2772,metabolic,9
2773,metabolic,9
27730,metabolic,9
27731,metabolic,9
27739,metabolic,9
2774,metabolic,9
2775,metabolic,9
2776,immunological,9
2777,metabolic,9
27781,metabolic,9
27782,metabolic,9
27783,metabolic,9
27784,metabolic,9
27785,metabolic,9
27786,metabolic,9
27787,metabolic,9
27788,metabolic,9
27801,metabolic,9
279,immunological,9
2790,immunological,9
27900,immunological,9
27901,immunological,9
27902,immunological,9
27903,immunological,9
27904,immunological,9
27905,immunological,9
27906,immunological,9
27909,immunological,9
2791,immunological,9
27910,immunological,9
27911,immunological,9
27912,immunological,9
27913,immunological,9
27919,immunological,9
2792,immunological,9
2793,immunological,9
2794,immunological,9
27941,immunological,9
27949,immunological,9
2795,immunological,9
27950,immunological,9
27951,immunological,9
27952,immunological,9
27953,immunological,9
2798,immunological,9
2799,immunological,9
2810,hematological,9
282,hematological,9
2820,hematological,9
2821,hematological,9
2822,hematological,9
2823,hematological,9
2824,hematological,9
28240,hematological,9
28241,hematological,9
28242,hematological,9
28243,hematological,9
28244,hematological,9
28245,hematological,9
28246,hematological,9
28247,hematological,9
28249,hematological,9
2826,hematological,9
28260,hematological,9
28261,hematological,9
28262,hematological,9
28263,hematological,9
28264,hematological,9
28268,hematological,9
28269,hematological,9
2827,hematological,9
2828,hematological,9
2829,hematological,9
283,hematological,9
2830,hematological,9
2831,hematological,9
28310,hematological,9
28311,hematological,9
28319,hematological,9
2832,hematological,9
2839,hematological,9
284,hematological,9
2840,hematological,9
28401,hematological,9
28409,hematological,9
2841,hematological,9
28411,hematological,9
28412,hematological,9
28419,hematological,9
2842,hematological,9
2848,hematological,9
28481,hematological,9
28489,hematological,9
2849,hematological,9
2850,hematological,9
28521,hematological,9
28522,hematological,9
28529,hematological,9
2858,hematological,9
286,hematological,9
2860,hematological,9
2861,hematological,9
2862,hematological,9
2863,hematological,9
2864,hematological,9
2865,hematological,9
28652,hematological,9
28653,hematological,9
28659,hematological,9
2866,hematological,9
2867,hematological,9
2869,hematological,9
2871,hematological,9
2873,hematological,9
28730,hematological,9
28731,hematological,9
28732,hematological,9
28733,hematological,9
28739,hematological,9
28801,immunological,9
28802,immunological,9
2881,immunological,9
2882,immunological,9
2884,immunological,9
2885,immunological,9
28850,immunological,9
28851,immunological,9
28859,immunological,9
28951,immunological,9
28952,immunological,9
28953,immunological,9
28981,immunological,9
28983,immunological,9
28989,immunological,9
2911,mental_health,9
2921,mental_health,9
29211,mental_health,9
29212,mental_health,9
2940,mental_health,9
2950,mental_health,9
29500,mental_health,9
29501,mental_health,9
29502,mental_health,9
29503,mental_health,9
29504,mental_health,9
29505,mental_health,9
2951,mental_health,9
29510,mental_health,9
29511,mental_health,9
29512,mental_health,9
29513,mental_health,9
29514,mental_health,9
29515,mental_health,9
2952,mental_health,9
29520,mental_health,9
29521,mental_health,9
29522,mental_health,9
29523,mental_health,9
29524,mental_health,9
29525,mental_health,9
2953,mental_health,9
29530,mental_health,9
29531,mental_health,9
29532,mental_health,9
29533,mental_health,9
29534,mental_health,9
29535,mental_health,9
2954,mental_health,9
29540,mental_health,9
29541,mental_health,9
29542,mental_health,9
29543,mental_health,9
29544,mental_health,9
29545,mental_health,9
2955,mental_health,9
29550,mental_health,9
29551,mental_health,9
29552,mental_health,9
29553,mental_health,9
29554,mental_health,9
29555,mental_health,9
2956,mental_health,9
29560,mental_health,9
29561,mental_health,9
29562,mental_health,9
29563,mental_health,9
29564,mental_health,9
29565,mental_health,9
2957,mental_health,9
29570,mental_health,9
29571,mental_health,9
29572,mental_health,9
29573,mental_health,9
29574,mental_health,9
29575,mental_health,9
2958,mental_health,9
29580,mental_health,9
29581,mental_health,9
29582,mental_health,9
29583,mental_health,9
29584,mental_health,9
29585,mental_health,9
296,mental_health,9
2960,mental_health,9
29600,mental_health,9
29601,mental_health,9
29602,mental_health,9
29603,mental_health,9
29604,mental_health,9
29605,mental_health,9
29606,mental_health,9
2961,mental_health,9
29610,mental_health,9
29611,mental_health,9
29612,mental_health,9
29613,mental_health,9
29614,mental_health,9
29615,mental_health,9
29616,mental_health,9
2962,mental_health,9
29620,mental_health,9
29621,mental_health,9
29622,mental_health,9
29623,mental_health,9
29624,mental_health,9
29625,mental_health,9
29626,mental_health,9
2963,mental_health,9
29630,mental_health,9
29631,mental_health,9
29632,mental_health,9
29633,mental_health,9
29634,mental_health,9
29635,mental_health,9
29636,mental_health,9
2964,mental_health,9
29640,mental_health,9
29641,mental_health,9
29642,mental_health,9
29643,mental_health,9
29644,mental_health,9
29645,mental_health,9
29646,mental_health,9
2965,mental_health,9
29650,mental_health,9
29651,mental_health,9
29652,mental_health,9
29653,mental_health,9
29654,mental_health,9
29655,mental_health,9
29656,mental_health,9
2966,mental_health,9
29660,mental_health,9
29661,mental_health,9
29662,mental_health,9
29663,mental_health,9
29664,mental_health,9
29665,mental_health,9
29666,mental_health,9
2967,mental_health,9
2968,mental_health,9
29680,mental_health,9
29681,mental_health,9
29682,mental_health,9
29689,mental_health,9
2969,mental_health,9
29690,mental_health,9
29699,mental_health,9
2971,mental_health,9
2973,mental_health,9
2990,mental_health,9
29900,mental_health,9
29901,mental_health,9
2991,mental_health,9
29910,mental_health,9
29911,mental_health,9
2998,mental_health,9
29980,mental_health,9
29981,mental_health,9
3001,mental_health,9
30010,mental_health,9
30011,mental_health,9
30012,mental_health,9
30013,mental_health,9
30014,mental_health,9
30015,mental_health,9
30016,mental_health,9
30019,mental_health,9
