NOBS,NRX,AGE_DAYS_ROUNDED,NMEMB,rawmean,rawlwr,rawupr,proplwr,propupr,lwr,upr,Indication
469637,3.5502741781957474,815,124759,3.764353673883247,3.753595193804179,3.775135364597163,0.0028579886512016765,0.0028641545529365132,3.5401275348858094,3.5604427121474,All conditions
472201,3.569553983256507,820,124759,3.784905297413413,3.7741174684492615,3.7957163369812634,0.002850224276819819,0.002856356690149803,3.5593799538360105,3.5797499026574324,All conditions
474712,3.5890816313128635,825,124759,3.8050321018924484,3.7942156078360623,3.815871806522274,0.002842681419430484,0.002848781387267205,3.578879015646711,3.5993061402615303,All conditions
477122,3.6070411401973144,830,124759,3.824349345538198,3.8135054105994657,3.8352164910215505,0.0028354980047478086,0.002841567153385495,3.596813382241242,3.617290789822209,All conditions
479686,3.627198668542142,835,124759,3.8449009690683638,3.83402791574359,3.855797232907338,0.0028279150522329856,0.0028339517523683403,3.6169412588299323,3.637477974565045,All conditions
482240,3.6467573894700562,840,124759,3.865372438060581,3.8544704571805948,3.8762976294247062,0.0028204218492995084,0.0028264265705808447,3.6364719952497007,3.6570646814521166,All conditions
484652,3.664914008160211,845,124759,3.8847057126139197,3.873776482773097,3.895658152910711,0.0028133996882530347,0.002819374518184926,3.654603140232179,3.675246773326157,All conditions
487080,3.683169559455913,850,124759,3.904167234427977,3.893210643266516,3.9151470360172613,0.002806383667390882,0.0028123287067370844,3.6728331725600247,3.693527842939751,All conditions
489618,3.7023407449192027,855,124759,3.9245104561594752,3.9135253368800784,3.935518785837498,0.0027991056214809683,0.0028050198364856223,3.6919775021274615,3.71272588415013,All conditions
492060,3.720865882498292,860,124759,3.944084194326662,3.933071695721313,3.9551199033027564,0.00279215606532687,0.0027980409221407183,3.7104766442562065,3.7312770175033196,All conditions
494441,3.7390542710304304,865,124759,3.9631689898123583,3.9521298611416684,3.9742313288268107,0.002785429715227098,0.0027912862264740765,3.7286393981570556,3.7494910417171967,All conditions
496891,3.7575535856515674,870,124759,3.982806851609904,3.9717403879983793,3.993896525537628,0.0027785589469525827,0.002784386574820062,3.7471130015175014,3.7680160674096226,All conditions
499495,3.776969281309467,875,124759,4.003679093291867,3.9925836503178807,4.014797746552979,0.0027713117648655566,0.0027771090045008145,3.7665021219046384,3.7874583367103147,All conditions
501860,3.79497757372519,880,124759,4.022635641516844,4.011513944348455,4.033780548946152,0.002764778657456338,0.0027705485712608622,3.784485300723829,3.805491743420041,All conditions
504325,3.8135227430898246,885,124759,4.042393735121314,4.031244739400762,4.0535659410756635,0.0027580182562837708,0.002763759961649177,3.8030049777436297,3.824062404560015,All conditions
506910,3.8339682715135517,890,124759,4.063113683181173,4.05193613154176,4.074314445026157,0.0027509817620121084,0.0027566941804625256,3.8234210947224847,3.844537349535711,All conditions
509366,3.8521316369596024,895,124759,4.082799637701489,4.071595022551695,4.094027463030232,0.002744346072319496,0.0027500309407943366,3.8415600546316546,3.862725118149254,All conditions
511832,3.870693840225425,900,124759,4.102565746759753,4.091334023471592,4.1138206802003285,0.0027377314542813315,0.002743388926664943,3.8600969199491466,3.8813126588452094,All conditions
514232,3.8891916837961626,905,124759,4.121802835867553,4.110544792596912,4.133084089264967,0.0027313395906942936,0.0027369706525615543,3.878568980574411,3.8998362872968992,All conditions
516690,3.9078159402316683,910,124759,4.141504821295458,4.130219885562711,4.152812967128903,0.002724839453215274,0.00273044372067355,3.8971677691818214,3.918486011727222,All conditions
519093,3.9260803649329197,915,124759,4.160765956764642,4.149454792078873,4.172100331525796,0.0027185294254244738,0.0027241077433653254,3.9154071999342683,3.936775430856108,All conditions
521520,3.944836351407359,920,124759,4.180219463124905,4.168881869074097,4.191580267225709,0.002712200675304363,0.0027177530273283074,3.934137163591107,3.955557442343711,All conditions
524085,3.9642441473038965,925,124759,4.200779102108866,4.189413642666412,4.212167771574677,0.0027055598892949903,0.0027110850604102578,3.9535186473475785,3.974991550387471,All conditions
526376,3.9813906778157837,930,124759,4.21914250675302,4.207752216170398,4.230556007335369,0.002699669557117497,0.002705170674866031,3.9706422386078932,3.992161019122596,All conditions
528834,4.000379754034309,935,124759,4.238844492180925,4.227427620433732,4.250284573902664,0.002693392448874249,0.002698867991699554,3.9896051614121637,4.011176250907115,All conditions
531336,4.019071238869922,940,124759,4.258899157575806,4.24745529220846,4.270366232892248,0.0026870477426050314,0.002692497495753992,4.008271802570148,4.029892578115836,All conditions
533826,4.038595068822168,945,124759,4.278857637525149,4.267386971028675,4.290351513945565,0.002680777784209652,0.0026862021114270923,4.0277684928822515,4.049443551423238,All conditions
536132,4.055970454340986,950,124759,4.297341273976226,4.285845842528967,4.308859915324292,0.0026750101317000686,0.002680411122528322,4.045120692281747,4.066842122659447,All conditions
538494,4.073821244793918,955,124759,4.316273775839819,4.304753033190979,4.327817728365921,0.0026691408486011945,0.0026745181435707155,4.062947642099539,4.084716753626783,All conditions
540913,4.092644908590952,960,124759,4.335663158569722,4.32411655137816,4.3472329756145935,0.0026631698010809142,0.002668523042894367,4.081745500263845,4.103566225835911,All conditions
543341,4.111884811647227,965,124759,4.3551246803837795,4.343552170511253,4.366720400085733,0.0026572166635437803,0.0026625459781169807,4.100958642807145,4.122832894014958,All conditions
545708,4.129912361840874,970,124759,4.374097259516348,4.362499553383765,4.38571817545523,0.0026514513611581394,0.002656757554624371,4.118962100087607,4.140884537708131,All conditions
548079,4.147894151047568,975,124759,4.393101900464095,4.381479010215682,4.4047480004957915,0.0026457137830526818,0.0026509970165878036,4.136920010321498,4.158890206067118,All conditions
550488,4.166637369068377,980,124759,4.412411128656049,4.40076270639422,4.424082760677929,0.0026399222380207093,0.002645182346241368,4.155637770420006,4.177658884680227,All conditions
552766,4.184612484559334,985,124759,4.430670332400869,4.418997817882833,4.442366056657127,0.0026344804831622487,0.002639718909061887,4.173588204639166,4.195658685261922,All conditions
555163,4.202913160336129,990,124759,4.449883375147284,4.438185563362517,4.461604396647449,0.0026287906442894558,0.002634006447366029,4.191864581541476,4.213983660698174,All conditions
557550,4.2209379595186265,995,124759,4.4690162633557495,4.45729331405473,4.480762422349584,0.002623161029227746,0.0026283544971963196,4.209865759556429,4.232032080786914,All conditions
559829,4.238255452479862,1000,124759,4.487283482554365,4.475536583250198,4.499053591529919,0.002617819745473236,0.0026229920666510052,4.227160463670001,4.249372362908157,All conditions
562127,4.255490768184959,1005,124759,4.505702995375083,4.493931995706173,4.517497204693909,0.0026124668405778525,0.0026176180123127805,4.244373439662691,4.266630017470991,All conditions
564547,4.274059551611147,1010,124759,4.525100393558781,4.513304067239447,4.5369199295055616,0.0026068651064904483,0.0026119941921299112,4.26291765490299,4.285223370336773,All conditions
566904,4.292160043975414,1015,124759,4.5439928181533995,4.532171876642598,4.5558369692699,0.0026014437046592335,0.0026065514604650874,4.2809942312496245,4.303347780006589,All conditions
569201,4.3101336467623605,1020,124759,4.5624043155203236,4.550559434609779,4.574272406015501,0.002596192728963263,0.0026012798678987383,4.2989437091277765,4.321345510645637,All conditions
571592,4.328551729056471,1025,124759,4.581569265543969,4.56969951681626,4.593462223834521,0.002590760510154544,0.0025958263645590018,4.31733748817067,4.339787897755113,All conditions
573946,4.34611948621997,1030,124759,4.6004376437772025,4.588543462813635,4.6123550342822925,0.0025854455346560863,0.0025904906071730145,4.334882831001241,4.357378067926675,All conditions
576239,4.3637852795061285,1035,124759,4.618817079328946,4.606899147376566,4.630758220802206,0.0025802996195101948,0.0025853246119447683,4.352525406009795,4.375067080990478,All conditions
578487,4.381066367632612,1040,124759,4.636835819459919,4.624894648460531,4.648800199960069,0.002575284410388946,0.0025802898713683433,4.369783875715169,4.392370788806807,All conditions
580762,4.3985277124018625,1045,124759,4.655070976843354,4.643106333604949,4.667058829562282,0.002570238627493057,0.0025752244763960516,4.387222446571348,4.409854908626946,All conditions
582991,4.4154891695502005,1050,124759,4.672937423352223,4.660949827025147,4.6849482291401054,0.0025653235301568832,0.002570290312012467,4.404162011286401,4.426838258585492,All conditions
585177,4.432257698096088,1055,124759,4.690459205347911,4.678449141302621,4.702492478834781,0.0025605305407190295,0.0025654787644566377,4.420908766895776,4.443628561099153,All conditions
587378,4.449072226528574,1060,124759,4.708101219150522,4.6960685755753495,4.720157072148025,0.0025557317090441284,0.0025606613869015816,4.437701591563407,4.460464793986581,All conditions
589585,4.466000966593347,1065,124759,4.725791325675903,4.713736083456154,4.73786977729879,0.0025509467915460914,0.002555858012024884,4.454608435756574,4.477415430945525,All conditions
591773,4.482726840585757,1070,124759,4.74332913857918,4.731251533979942,4.755429952562634,0.0025462295038744948,0.0025511225617959104,4.471312789246447,4.494162826167144,All conditions
593968,4.500130595403171,1075,124759,4.760923059659023,4.748823062638073,4.773046266045308,0.0025415233284227954,0.002546398300155262,4.4886934085140044,4.511589720301782,All conditions
596180,4.517623008441902,1080,124759,4.778653243453378,4.76653072240245,4.790798973850725,0.0025368070109575325,0.0025416638911782636,4.506162670721223,4.529105287716415,All conditions
598422,4.534778738506594,1085,124759,4.796623890861581,4.784478582899835,4.808792408150676,0.0025320534271793004,0.002536892107025163,4.523296436460258,4.546282982895416,All conditions
600552,4.551171101225823,1090,124759,4.813696807444754,4.801529890408661,4.825886933790179,0.0025275619804878205,0.002532383495066034,4.53966773418367,4.562696411805789,All conditions
602777,4.568261312433514,1095,124759,4.831531192138443,4.819341743126311,4.843743850441189,0.00252289564682219,0.0025276993601155012,4.55673606585483,4.579808503629793,All conditions
605215,4.587171537773728,1100,124759,4.85107286849045,4.838858778203944,4.863310168047179,0.002517812166013972,0.0025225965242071206,4.575621901468328,4.598743120750858,All conditions
607625,4.6057112343112525,1105,124759,4.8703901121361985,4.858151712307955,4.882651721214629,0.0025128171556006006,0.002517582533661318,4.594137924107933,4.617306492469842,All conditions
609954,4.623939557343562,1110,124759,4.889058104024559,4.876796257460866,4.90134315981919,0.0025080181709437608,0.002512765349325221,4.612342632912399,4.63555843244063,All conditions
612139,4.640157308353304,1115,124759,4.906571870566452,4.894288067621823,4.918878882724059,0.0025035408160058023,0.002508271045907559,4.628540485139154,4.651796080578303,All conditions
614304,4.656782318617845,1120,124759,4.923925328032446,4.911619808296622,4.9362540569635485,0.002499128015968873,0.0025038415714619916,4.645144423461119,4.668442163776449,All conditions
616402,4.673143248366625,1125,124759,4.9407417500941815,4.928415222114366,4.953091487252209,0.002494873968990646,0.002499571477864035,4.66148434492291,4.684824103942215,All conditions
618615,4.6896391184930595,1130,124759,4.958479949342332,4.946131300279267,4.9708518075657055,0.002490410204180341,0.002495090904827417,4.677959993378441,4.701340194404534,All conditions
620775,4.706318406138276,1135,124759,4.975793329539352,4.9634231273044325,4.988186740917194,0.0024860763732854744,0.0024907407838399287,4.694618139143618,4.718040625334181,All conditions
622810,4.722012233239029,1140,124759,4.992104778012007,4.979714304174161,5.004518460976481,0.0024820139778357017,0.0024866631444016565,4.710292132872619,4.733754287026839,All conditions
624921,4.738253010785027,1145,124759,5.009025400973076,4.996613933426124,5.021460077629836,0.0024778208440590717,0.002482454302256917,4.726512468710479,4.750015507356832,All conditions
627047,4.754451952726653,1150,124759,5.0260662557410685,5.013633681118238,5.038522039456855,0.002473619325775786,0.002478237070901894,4.742691248492916,4.766234611807722,All conditions
629146,4.770424595225536,1155,124759,5.042890693256599,5.030437314689847,5.05536728089975,0.002469492067992822,0.002474094403798047,4.758644069526668,4.782227076020324,All conditions
631317,4.787423522577675,1160,124759,5.060292243445363,5.047817383794177,5.072790312155912,0.0024652449010913696,0.0024698314068200304,4.775621351149275,4.799247651551486,All conditions
633445,4.8038794689491695,1165,124759,5.077349129120945,5.064853249666766,5.089868217617874,0.002461103055235957,0.0024656741497499756,4.792056626511154,4.815724270374272,All conditions
635675,4.8212571483211955,1170,124759,5.0952235910836094,5.082705722149669,5.107764669042979,0.0024567850085806526,0.0024613400639209608,4.809412356036687,4.833123901698824,All conditions
637733,4.837310072136379,1175,124759,5.111719394993548,5.09918126682689,5.124280732169731,0.0024528201174222938,0.0024573604702334507,4.8254450206772335,4.849197086689909,All conditions
639876,4.853550724217211,1180,124759,5.128896512476054,5.11633732303675,5.141478910908404,0.0024487118055030992,0.002453236949067621,4.8416657772602125,4.865457634188035,All conditions
641962,4.869685310673998,1185,124759,5.14561674909225,5.133037092419439,5.158219614742145,0.0024447325337686914,0.0024492429701684255,4.857780232565778,4.881612353188099,All conditions
644042,4.885691257624555,1190,124759,5.162288892985677,5.149688861032911,5.174912133899689,0.0024407839650133025,0.0024452798314259176,4.87376634074494,4.8976381399193984,All conditions
646088,4.901911951573976,1195,124759,5.178688511450075,5.166068469349533,5.19133176249636,0.0024369185504476243,0.002441400176575713,4.889966391406524,4.913879480278108,All conditions
648268,4.918882751923935,1200,124759,5.196162200722994,5.183520872770168,5.208826737605122,0.002432820120793615,0.002437286672915244,4.90691599499323,4.930871479300832,All conditions
